id,device_id,ts,activity,pp1,pp2,pp3,,action,power,power2,running
83038,3433,2024-05-18T04:57:07,running,,,,,,,46,true
83040,3433,2024-05-18T04:57:23,running,,,,,,,43,true
83042,3433,2024-05-18T04:57:38,running,,,,,,,48,true
83044,3433,2024-05-18T04:57:53,running,,,,,,,40,true
83046,3433,2024-05-18T04:58:09,running,,,,,,,43,true
83048,3433,2024-05-18T04:58:24,running,,,,,,,34,true
83050,3433,2024-05-18T04:58:39,running,,,,,,,52,true
83052,3433,2024-05-18T04:58:54,running,,,,,,,54,true
83054,3433,2024-05-18T04:59:10,running,,,,,,,71,true
83056,3433,2024-05-18T04:59:25,running,,,,,,,45,true
83058,3433,2024-05-18T04:59:40,running,,,,,,,39,true
83060,3433,2024-05-18T04:59:55,running,,,,,,,44,true
83062,3433,2024-05-18T05:00:11,running,,,,,,,41,true
83064,3433,2024-05-18T05:00:26,running,,,,,,,44,true
83066,3433,2024-05-18T05:00:41,running,,,,,,,51,true
83068,3433,2024-05-18T05:00:57,running,,,,,,,45,true
83070,3433,2024-05-18T05:01:12,running,,,,,,,43,true
83072,3433,2024-05-18T05:01:27,running,,,,,,,42,true
83074,3433,2024-05-18T05:01:42,running,,,,,,,39,true
83076,3433,2024-05-18T05:01:58,running,,,,,,,64,true
83078,3433,2024-05-18T05:02:13,running,,,,,,,42,true
83080,3433,2024-05-18T05:02:28,running,,,,,,,39,true
83082,3433,2024-05-18T05:02:43,running,,,,,,,50,true
83084,3433,2024-05-18T05:02:59,running,,,,,,,46,true
83086,3433,2024-05-18T05:03:14,running,,,,,,,50,true
83088,3433,2024-05-18T05:03:29,running,,,,,,,40,true
83090,3433,2024-05-18T05:03:45,running,,,,,,,46,true
83092,3433,2024-05-18T05:04:00,running,,,,,,,47,true
83094,3433,2024-05-18T05:04:15,running,,,,,,,191,true
83096,3433,2024-05-18T05:04:30,running,,,,,,,47,true
83098,3433,2024-05-18T05:04:46,running,,,,,,,41,true
83100,3433,2024-05-18T05:05:01,running,,,,,,,37,true
83102,3433,2024-05-18T05:05:16,running,,,,,,,45,true
83104,3433,2024-05-18T05:05:31,running,,,,,,,40,true
83105,3433,2024-05-18T05:05:47,running,,,,,,,44,true
83107,3433,2024-05-18T05:06:02,running,,,,,,,45,true
83109,3433,2024-05-18T05:06:17,running,,,,,,,37,true
83111,3433,2024-05-18T05:06:33,running,,,,,,,38,true
83113,3433,2024-05-18T05:06:48,running,,,,,,,42,true
83115,3433,2024-05-18T05:07:03,running,,,,,,,46,true
83117,3433,2024-05-18T05:07:18,running,,,,,,,46,true
83119,3433,2024-05-18T05:07:34,running,,,,,,,53,true
83121,3433,2024-05-18T05:07:49,running,,,,,,,71,true
83123,3433,2024-05-18T05:08:04,running,,,,,,,217,true
83125,3433,2024-05-18T05:08:19,running,,,,,,,39,true
83127,3433,2024-05-18T05:08:35,running,,,,,,,173,true
83129,3433,2024-05-18T05:08:50,running,,,,,,,38,true
83131,3433,2024-05-18T05:09:05,running,,,,,,,228,true
83133,3433,2024-05-18T05:09:21,running,,,,,,,50,true
83135,3433,2024-05-18T05:09:36,running,,,,,,,46,true
83137,3433,2024-05-18T05:09:51,running,,,,,,,39,true
83139,3433,2024-05-18T05:10:06,running,,,,,,,45,true
83141,3433,2024-05-18T05:10:22,running,,,,,,,54,true
83144,3433,2024-05-18T05:10:37,running,,,,,,,50,true
83146,3433,2024-05-18T05:10:53,running,,,,,,,37,true
83148,3433,2024-05-18T05:11:08,running,,,,,,,37,true
83150,3433,2024-05-18T05:11:23,running,,,,,,,48,true
83152,3433,2024-05-18T05:11:38,running,,,,,,,43,true
83154,3433,2024-05-18T05:11:54,running,,,,,,,43,true
83156,3433,2024-05-18T05:12:09,running,,,,,,,43,true
83158,3433,2024-05-18T05:12:24,running,,,,,,,62,true
83160,3433,2024-05-18T05:12:40,running,,,,,,,50,true
83162,3433,2024-05-18T05:12:55,running,,,,,,,48,true
83164,3433,2024-05-18T05:13:10,running,,,,,,,54,true
83166,3433,2024-05-18T05:13:25,running,,,,,,,40,true
83168,3433,2024-05-18T05:13:41,running,,,,,,,44,true
83170,3433,2024-05-18T05:13:56,running,,,,,,,53,true
83172,3433,2024-05-18T05:14:11,running,,,,,,,45,true
83174,3433,2024-05-18T05:14:26,running,,,,,,,48,true
83176,3433,2024-05-18T05:14:42,running,,,,,,,45,true
83178,3433,2024-05-18T05:14:57,running,,,,,,,169,true
83180,3433,2024-05-18T05:15:12,running,,,,,,,44,true
83182,3433,2024-05-18T05:15:28,running,,,,,,,219,true
83184,3433,2024-05-18T05:15:43,running,,,,,,,41,true
83186,3433,2024-05-18T05:15:58,running,,,,,,,183,true
83188,3433,2024-05-18T05:16:13,running,,,,,,,43,true
83190,3433,2024-05-18T05:16:29,running,,,,,,,48,true
83192,3433,2024-05-18T05:16:44,running,,,,,,,61,true
83194,3433,2024-05-18T05:16:59,running,,,,,,,42,true
83196,3433,2024-05-18T05:17:14,running,,,,,,,51,true
83198,3433,2024-05-18T05:17:30,running,,,,,,,50,true
83200,3433,2024-05-18T05:17:45,running,,,,,,,41,true
83202,3433,2024-05-18T05:18:00,running,,,,,,,41,true
83204,3433,2024-05-18T05:18:16,running,,,,,,,181,true
83206,3433,2024-05-18T05:18:31,running,,,,,,,46,true
83208,3433,2024-05-18T05:18:46,running,,,,,,,42,true
83210,3433,2024-05-18T05:19:01,running,,,,,,,47,true
83212,3433,2024-05-18T05:19:17,running,,,,,,,42,true
83214,3433,2024-05-18T05:19:32,running,,,,,,,41,true
83216,3433,2024-05-18T05:19:47,running,,,,,,,37,true
83218,3433,2024-05-18T05:20:02,running,,,,,,,41,true
83220,3433,2024-05-18T05:20:18,running,,,,,,,39,true
83222,3433,2024-05-18T05:20:33,running,,,,,,,45,true
83224,3433,2024-05-18T05:20:48,running,,,,,,,63,true
83226,3433,2024-05-18T05:21:04,running,,,,,,,46,true
83228,3433,2024-05-18T05:21:19,running,,,,,,,52,true
83230,3433,2024-05-18T05:21:34,running,,,,,,,51,true
83232,3433,2024-05-18T05:21:49,running,,,,,,,48,true
83234,3433,2024-05-18T05:22:05,running,,,,,,,44,true
83236,3433,2024-05-18T05:22:20,running,,,,,,,43,true
83238,3433,2024-05-18T05:22:35,running,,,,,,,41,true
83240,3433,2024-05-18T05:22:50,running,,,,,,,50,true
83242,3433,2024-05-18T05:23:06,running,,,,,,,45,true
83244,3433,2024-05-18T05:23:21,running,,,,,,,39,true
83246,3433,2024-05-18T05:23:36,running,,,,,,,67,true
83248,3433,2024-05-18T05:23:52,running,,,,,,,45,true
83250,3433,2024-05-18T05:24:07,running,,,,,,,55,true
83252,3433,2024-05-18T05:24:22,running,,,,,,,43,true
83254,3433,2024-05-18T05:24:37,running,,,,,,,51,true
83256,3433,2024-05-18T05:24:53,running,,,,,,,44,true
83258,3433,2024-05-18T05:25:08,running,,,,,,,40,true
83259,3433,2024-05-18T05:25:23,running,,,,,,,44,true
83261,3433,2024-05-18T05:25:38,running,,,,,,,40,true
83263,3433,2024-05-18T05:25:54,running,,,,,,,54,true
83265,3433,2024-05-18T05:26:09,running,,,,,,,41,true
83267,3433,2024-05-18T05:26:24,running,,,,,,,47,true
83269,3433,2024-05-18T05:26:40,running,,,,,,,54,true
83271,3433,2024-05-18T05:26:55,running,,,,,,,46,true
83273,3433,2024-05-18T05:27:10,running,,,,,,,44,true
83275,3433,2024-05-18T05:27:25,running,,,,,,,45,true
83277,3433,2024-05-18T05:27:41,running,,,,,,,47,true
83279,3433,2024-05-18T05:27:56,running,,,,,,,54,true
83281,3433,2024-05-18T05:28:11,running,,,,,,,42,true
83283,3433,2024-05-18T05:28:26,running,,,,,,,41,true
83285,3433,2024-05-18T05:28:42,running,,,,,,,46,true
83287,3433,2024-05-18T05:28:57,running,,,,,,,50,true
83290,3433,2024-05-18T05:29:12,running,,,,,,,42,true
83291,3433,2024-05-18T05:29:28,running,,,,,,,46,true
83293,3433,2024-05-18T05:29:43,running,,,,,,,59,true
83295,3433,2024-05-18T05:29:58,running,,,,,,,42,true
83297,3433,2024-05-18T05:30:13,running,,,,,,,47,true
83299,3433,2024-05-18T05:30:29,running,,,,,,,40,true
83301,3433,2024-05-18T05:30:44,running,,,,,,,39,true
83304,3433,2024-05-18T05:31:00,running,,,,,,,48,true
83306,3433,2024-05-18T05:31:15,running,,,,,,,219,true
83308,3433,2024-05-18T05:31:30,running,,,,,,,50,true
83310,3433,2024-05-18T05:31:46,running,,,,,,,48,true
83312,3433,2024-05-18T05:32:01,running,,,,,,,63,true
83314,3433,2024-05-18T05:32:16,running,,,,,,,51,true
83316,3433,2024-05-18T05:32:31,running,,,,,,,45,true
83317,3433,2024-05-18T05:32:47,running,,,,,,,39,true
83319,3433,2024-05-18T05:33:02,running,,,,,,,40,true
83321,3433,2024-05-18T05:33:17,running,,,,,,,51,true
83323,3433,2024-05-18T05:33:33,running,,,,,,,39,true
83325,3433,2024-05-18T05:33:48,running,,,,,,,42,true
83327,3433,2024-05-18T05:34:03,running,,,,,,,227,true
83329,3433,2024-05-18T05:34:18,running,,,,,,,52,true
83331,3433,2024-05-18T05:34:34,running,,,,,,,228,true
83333,3433,2024-05-18T05:34:49,running,,,,,,,45,true
83335,3433,2024-05-18T05:35:04,running,,,,,,,150,true
83337,3433,2024-05-18T05:35:19,running,,,,,,,40,true
83339,3433,2024-05-18T05:35:35,running,,,,,,,42,true
83341,3433,2024-05-18T05:35:50,running,,,,,,,54,true
83343,3433,2024-05-18T05:36:05,running,,,,,,,44,true
83345,3433,2024-05-18T05:36:21,running,,,,,,,51,true
83347,3433,2024-05-18T05:36:36,running,,,,,,,54,true
83349,3433,2024-05-18T05:36:51,running,,,,,,,50,true
83351,3433,2024-05-18T05:37:06,running,,,,,,,40,true
83353,3433,2024-05-18T05:37:22,running,,,,,,,59,true
83355,3433,2024-05-18T05:37:37,running,,,,,,,45,true
83357,3433,2024-05-18T05:37:52,running,,,,,,,42,true
83359,3433,2024-05-18T05:38:07,running,,,,,,,71,true
83361,3433,2024-05-18T05:38:23,running,,,,,,,41,true
83363,3433,2024-05-18T05:38:38,running,,,,,,,38,true
83365,3433,2024-05-18T05:38:53,running,,,,,,,57,true
83367,3433,2024-05-18T05:39:09,running,,,,,,,43,true
83369,3433,2024-05-18T05:39:24,running,,,,,,,46,true
83371,3433,2024-05-18T05:39:39,running,,,,,,,45,true
83373,3433,2024-05-18T05:39:54,running,,,,,,,41,true
83375,3433,2024-05-18T05:40:10,running,,,,,,,40,true
83377,3433,2024-05-18T05:40:25,running,,,,,,,42,true
83379,3433,2024-05-18T05:40:40,running,,,,,,,43,true
83381,3433,2024-05-18T05:40:55,running,,,,,,,53,true
83383,3433,2024-05-18T05:41:11,running,,,,,,,63,true
83385,3433,2024-05-18T05:41:26,running,,,,,,,209,true
83387,3433,2024-05-18T05:41:41,running,,,,,,,58,true
83389,3433,2024-05-18T05:41:57,running,,,,,,,152,true
83391,3433,2024-05-18T05:42:12,running,,,,,,,44,true
83393,3433,2024-05-18T05:42:27,running,,,,,,,220,true
83395,3433,2024-05-18T05:42:42,running,,,,,,,50,true
83397,3433,2024-05-18T05:42:58,running,,,,,,,55,true
83399,3433,2024-05-18T05:43:13,running,,,,,,,49,true
83401,3433,2024-05-18T05:43:28,running,,,,,,,46,true
83403,3433,2024-05-18T05:43:44,running,,,,,,,49,true
83405,3433,2024-05-18T05:43:59,running,,,,,,,52,true
83407,3433,2024-05-18T05:44:14,running,,,,,,,55,true
83409,3433,2024-05-18T05:44:29,running,,,,,,,41,true
83411,3433,2024-05-18T05:44:45,running,,,,,,,41,true
83413,3433,2024-05-18T05:45:00,running,,,,,,,44,true
83415,3433,2024-05-18T05:45:15,running,,,,,,,214,true
83417,3433,2024-05-18T05:45:30,running,,,,,,,43,true
83419,3433,2024-05-18T05:45:46,running,,,,,,,53,true
83421,3433,2024-05-18T05:46:01,running,,,,,,,54,true
83423,3433,2024-05-18T05:46:16,running,,,,,,,43,true
83425,3433,2024-05-18T05:46:32,running,,,,,,,42,true
83427,3433,2024-05-18T05:46:47,running,,,,,,,50,true
83429,3433,2024-05-18T05:47:02,running,,,,,,,59,true
83431,3433,2024-05-18T05:47:17,running,,,,,,,48,true
83433,3433,2024-05-18T05:47:33,running,,,,,,,45,true
83435,3433,2024-05-18T05:47:48,running,,,,,,,49,true
83437,3433,2024-05-18T05:48:03,running,,,,,,,60,true
83439,3433,2024-05-18T05:48:18,running,,,,,,,44,true
83441,3433,2024-05-18T05:48:34,running,,,,,,,49,true
83443,3433,2024-05-18T05:48:49,running,,,,,,,44,true
83445,3433,2024-05-18T05:49:04,running,,,,,,,57,true
83447,3433,2024-05-18T05:49:20,running,,,,,,,43,true
83449,3433,2024-05-18T05:49:35,running,,,,,,,54,true
83451,3433,2024-05-18T05:49:50,running,,,,,,,42,true
83453,3433,2024-05-18T05:50:05,running,,,,,,,44,true
83455,3433,2024-05-18T05:50:21,running,,,,,,,42,true
83457,3433,2024-05-18T05:50:36,running,,,,,,,45,true
83459,3433,2024-05-18T05:50:51,running,,,,,,,50,true
83461,3433,2024-05-18T05:51:07,running,,,,,,,53,true
83463,3433,2024-05-18T05:51:22,running,,,,,,,52,true
83465,3433,2024-05-18T05:51:38,running,,,,,,,47,true
83467,3433,2024-05-18T05:51:53,running,,,,,,,57,true
83469,3433,2024-05-18T05:52:08,running,,,,,,,51,true
83471,3433,2024-05-18T05:52:23,running,,,,,,,55,true
83473,3433,2024-05-18T05:52:39,running,,,,,,,53,true
83475,3433,2024-05-18T05:52:54,running,,,,,,,46,true
83477,3433,2024-05-18T05:53:09,running,,,,,,,50,true
83479,3433,2024-05-18T05:53:25,running,,,,,,,52,true
83481,3433,2024-05-18T05:53:40,running,,,,,,,237,true
83483,3433,2024-05-18T05:53:55,running,,,,,,,42,true
83485,3433,2024-05-18T05:54:10,running,,,,,,,241,true
83487,3433,2024-05-18T05:54:26,running,,,,,,,38,true
83489,3433,2024-05-18T05:54:41,running,,,,,,,67,true
83491,3433,2024-05-18T05:54:56,running,,,,,,,45,true
83493,3433,2024-05-18T05:55:12,running,,,,,,,46,true
83495,3433,2024-05-18T05:55:27,running,,,,,,,52,true
83497,3433,2024-05-18T05:55:42,running,,,,,,,35,true
83499,3433,2024-05-18T05:55:57,running,,,,,,,41,true
83501,3433,2024-05-18T05:56:13,running,,,,,,,56,true
83503,3433,2024-05-18T05:56:28,running,,,,,,,50,true
83505,3433,2024-05-18T05:56:43,running,,,,,,,44,true
83507,3433,2024-05-18T05:56:59,running,,,,,,,47,true
83509,3433,2024-05-18T05:57:14,running,,,,,,,52,true
83511,3433,2024-05-18T05:57:29,running,,,,,,,52,true
83513,3433,2024-05-18T05:57:44,running,,,,,,,54,true
83515,3433,2024-05-18T05:58:00,running,,,,,,,50,true
83517,3433,2024-05-18T05:58:15,running,,,,,,,235,true
83519,3433,2024-05-18T05:58:30,running,,,,,,,42,true
83521,3433,2024-05-18T05:58:45,running,,,,,,,44,true
83523,3433,2024-05-18T05:59:01,running,,,,,,,44,true
83525,3433,2024-05-18T05:59:16,running,,,,,,,51,true
83527,3433,2024-05-18T05:59:31,running,,,,,,,51,true
83529,3433,2024-05-18T05:59:47,running,,,,,,,44,true
83531,3433,2024-05-18T06:00:02,running,,,,,,,168,true
83533,3433,2024-05-18T06:00:17,running,,,,,,,44,true
83535,3433,2024-05-18T06:00:32,running,,,,,,,230,true
83537,3433,2024-05-18T06:00:48,running,,,,,,,45,true
83539,3433,2024-05-18T06:01:03,running,,,,,,,249,true
83541,3433,2024-05-18T06:01:18,running,,,,,,,46,true
83543,3433,2024-05-18T06:01:33,running,,,,,,,53,true
83546,3433,2024-05-18T06:01:49,running,,,,,,,48,true
83548,3433,2024-05-18T06:02:04,running,,,,,,,53,true
83550,3433,2024-05-18T06:02:19,running,,,,,,,60,true
83552,3433,2024-05-18T06:02:35,running,,,,,,,46,true
83554,3433,2024-05-18T06:02:50,running,,,,,,,45,true
83556,3433,2024-05-18T06:03:05,running,,,,,,,44,true
83558,3433,2024-05-18T06:03:20,running,,,,,,,44,true
83560,3433,2024-05-18T06:03:36,running,,,,,,,39,true
83562,3433,2024-05-18T06:03:51,running,,,,,,,48,true
83564,3433,2024-05-18T06:04:06,running,,,,,,,50,true
83566,3433,2024-05-18T06:04:21,running,,,,,,,50,true
83568,3433,2024-05-18T06:04:37,running,,,,,,,42,true
83570,3433,2024-05-18T06:04:52,running,,,,,,,37,true
83572,3433,2024-05-18T06:05:07,running,,,,,,,54,true
83574,3433,2024-05-18T06:05:23,running,,,,,,,39,true
83576,3433,2024-05-18T06:05:38,running,,,,,,,46,true
83578,3433,2024-05-18T06:05:53,running,,,,,,,53,true
83580,3433,2024-05-18T06:06:08,running,,,,,,,36,true
83582,3433,2024-05-18T06:06:24,running,,,,,,,49,true
83584,3433,2024-05-18T06:06:39,running,,,,,,,54,true
83586,3433,2024-05-18T06:06:54,running,,,,,,,45,true
83588,3433,2024-05-18T06:07:09,running,,,,,,,49,true
83590,3433,2024-05-18T06:07:25,running,,,,,,,218,true
83592,3433,2024-05-18T06:07:40,running,,,,,,,40,true
83594,3433,2024-05-18T06:07:55,running,,,,,,,155,true
83596,3433,2024-05-18T06:08:11,running,,,,,,,46,true
83598,3433,2024-05-18T06:08:26,running,,,,,,,211,true
83600,3433,2024-05-18T06:08:41,running,,,,,,,45,true
83602,3433,2024-05-18T06:08:56,running,,,,,,,42,true
83604,3433,2024-05-18T06:09:12,running,,,,,,,42,true
83606,3433,2024-05-18T06:09:27,running,,,,,,,40,true
83608,3433,2024-05-18T06:09:42,running,,,,,,,50,true
83610,3433,2024-05-18T06:09:58,running,,,,,,,48,true
83612,3433,2024-05-18T06:10:13,running,,,,,,,42,true
83614,3433,2024-05-18T06:10:28,running,,,,,,,45,true
83616,3433,2024-05-18T06:10:43,running,,,,,,,45,true
83618,3433,2024-05-18T06:10:59,running,,,,,,,47,true
83620,3433,2024-05-18T06:11:14,running,,,,,,,44,true
83622,3433,2024-05-18T06:11:29,running,,,,,,,43,true
83624,3433,2024-05-18T06:11:45,running,,,,,,,42,true
83626,3433,2024-05-18T06:12:00,running,,,,,,,39,true
83628,3433,2024-05-18T06:12:15,running,,,,,,,220,true
83630,3433,2024-05-18T06:12:31,running,,,,,,,38,true
83632,3433,2024-05-18T06:12:46,running,,,,,,,44,true
83634,3433,2024-05-18T06:13:01,running,,,,,,,44,true
83636,3433,2024-05-18T06:13:17,running,,,,,,,43,true
83638,3433,2024-05-18T06:13:32,running,,,,,,,40,true
83640,3433,2024-05-18T06:13:47,running,,,,,,,56,true
83642,3433,2024-05-18T06:14:02,running,,,,,,,54,true
83644,3433,2024-05-18T06:14:18,running,,,,,,,40,true
83646,3433,2024-05-18T06:14:33,running,,,,,,,52,true
83648,3433,2024-05-18T06:14:48,running,,,,,,,46,true
83650,3433,2024-05-18T06:15:03,running,,,,,,,52,true
83652,3433,2024-05-18T06:15:19,running,,,,,,,44,true
83654,3433,2024-05-18T06:15:34,running,,,,,,,49,true
83656,3433,2024-05-18T06:15:49,running,,,,,,,53,true
83658,3433,2024-05-18T06:16:05,running,,,,,,,54,true
83660,3433,2024-05-18T06:16:20,running,,,,,,,54,true
83662,3433,2024-05-18T06:16:35,running,,,,,,,41,true
83664,3433,2024-05-18T06:16:50,running,,,,,,,44,true
83666,3433,2024-05-18T06:17:06,running,,,,,,,50,true
83668,3433,2024-05-18T06:17:21,running,,,,,,,41,true
83670,3433,2024-05-18T06:17:36,running,,,,,,,47,true
83672,3433,2024-05-18T06:17:51,running,,,,,,,47,true
83674,3433,2024-05-18T06:18:07,running,,,,,,,54,true
83676,3433,2024-05-18T06:18:22,running,,,,,,,50,true
83678,3433,2024-05-18T06:18:37,running,,,,,,,57,true
83680,3433,2024-05-18T06:18:53,running,,,,,,,56,true
83682,3433,2024-05-18T06:19:08,running,,,,,,,57,true
83684,3433,2024-05-18T06:19:23,running,,,,,,,42,true
83686,3433,2024-05-18T06:19:38,running,,,,,,,49,true
83688,3433,2024-05-18T06:19:54,running,,,,,,,40,true
83690,3433,2024-05-18T06:20:09,running,,,,,,,48,true
83692,3433,2024-05-18T06:20:24,running,,,,,,,41,true
83694,3433,2024-05-18T06:20:39,running,,,,,,,212,true
83696,3433,2024-05-18T06:20:55,running,,,,,,,46,true
83698,3433,2024-05-18T06:21:10,running,,,,,,,225,true
83700,3433,2024-05-18T06:21:25,running,,,,,,,53,true
83702,3433,2024-05-18T06:21:41,running,,,,,,,54,true
83704,3433,2024-05-18T06:21:56,running,,,,,,,42,true
83706,3433,2024-05-18T06:22:11,running,,,,,,,41,true
83708,3433,2024-05-18T06:22:26,running,,,,,,,39,true
83710,3433,2024-05-18T06:22:42,running,,,,,,,50,true
83712,3433,2024-05-18T06:22:57,running,,,,,,,48,true
83714,3433,2024-05-18T06:23:12,running,,,,,,,55,true
83716,3433,2024-05-18T06:23:27,running,,,,,,,46,true
83718,3433,2024-05-18T06:23:43,running,,,,,,,45,true
83720,3433,2024-05-18T06:23:58,running,,,,,,,42,true
83722,3433,2024-05-18T06:24:13,running,,,,,,,44,true
83724,3433,2024-05-18T06:24:29,running,,,,,,,41,true
83726,3433,2024-05-18T06:24:44,running,,,,,,,46,true
83728,3433,2024-05-18T06:24:59,running,,,,,,,43,true
83730,3433,2024-05-18T06:25:14,running,,,,,,,59,true
83732,3433,2024-05-18T06:25:30,running,,,,,,,51,true
83734,3433,2024-05-18T06:25:45,running,,,,,,,67,true
83736,3433,2024-05-18T06:26:00,running,,,,,,,44,true
83738,3433,2024-05-18T06:26:15,running,,,,,,,219,true
83740,3433,2024-05-18T06:26:31,running,,,,,,,184,true
83742,3433,2024-05-18T06:26:46,running,,,,,,,39,true
83744,3433,2024-05-18T06:27:01,running,,,,,,,228,true
83746,3433,2024-05-18T06:27:17,running,,,,,,,42,true
83748,3433,2024-05-18T06:27:32,running,,,,,,,86,true
83750,3433,2024-05-18T06:27:47,running,,,,,,,40,true
83752,3433,2024-05-18T06:28:02,running,,,,,,,210,true
83754,3433,2024-05-18T06:28:18,running,,,,,,,45,true
83756,3433,2024-05-18T06:28:33,running,,,,,,,49,true
83758,3433,2024-05-18T06:28:48,running,,,,,,,40,true
83760,3433,2024-05-18T06:29:03,running,,,,,,,43,true
83762,3433,2024-05-18T06:29:19,running,,,,,,,53,true
83764,3433,2024-05-18T06:29:34,running,,,,,,,39,true
83766,3433,2024-05-18T06:29:49,running,,,,,,,47,true
83768,3433,2024-05-18T06:30:05,running,,,,,,,60,true
83770,3433,2024-05-18T06:30:20,running,,,,,,,53,true
83772,3433,2024-05-18T06:30:35,running,,,,,,,45,true
83774,3433,2024-05-18T06:30:50,running,,,,,,,52,true
83776,3433,2024-05-18T06:31:06,running,,,,,,,54,true
83778,3433,2024-05-18T06:31:21,running,,,,,,,49,true
83780,3433,2024-05-18T06:31:36,running,,,,,,,45,true
83782,3433,2024-05-18T06:31:52,running,,,,,,,55,true
83784,3433,2024-05-18T06:32:07,running,,,,,,,44,true
83786,3433,2024-05-18T06:32:23,running,,,,,,,46,true
83788,3433,2024-05-18T06:32:38,running,,,,,,,44,true
83790,3433,2024-05-18T06:32:53,running,,,,,,,44,true
83792,3433,2024-05-18T06:33:09,running,,,,,,,41,true
83794,3433,2024-05-18T06:33:24,running,,,,,,,46,true
83796,3433,2024-05-18T06:33:39,running,,,,,,,47,true
83798,3433,2024-05-18T06:33:54,running,,,,,,,42,true
83800,3433,2024-05-18T06:34:10,running,,,,,,,49,true
83802,3433,2024-05-18T06:34:25,running,,,,,,,59,true
83804,3433,2024-05-18T06:34:40,running,,,,,,,50,true
83806,3433,2024-05-18T06:34:56,running,,,,,,,59,true
83808,3433,2024-05-18T06:35:11,running,,,,,,,51,true
83810,3433,2024-05-18T06:35:26,running,,,,,,,43,true
83812,3433,2024-05-18T06:35:41,running,,,,,,,42,true
83814,3433,2024-05-18T06:35:57,running,,,,,,,54,true
83816,3433,2024-05-18T06:36:12,running,,,,,,,45,true
83818,3433,2024-05-18T06:36:27,running,,,,,,,49,true
83820,3433,2024-05-18T06:36:42,running,,,,,,,50,true
83822,3433,2024-05-18T06:36:58,running,,,,,,,49,true
83824,3433,2024-05-18T06:37:13,running,,,,,,,55,true
83826,3433,2024-05-18T06:37:28,running,,,,,,,39,true
83828,3433,2024-05-18T06:37:44,running,,,,,,,47,true
83830,3433,2024-05-18T06:37:59,running,,,,,,,45,true
83832,3433,2024-05-18T06:38:14,running,,,,,,,54,true
83834,3433,2024-05-18T06:38:29,running,,,,,,,44,true
83836,3433,2024-05-18T06:38:45,running,,,,,,,60,true
83838,3433,2024-05-18T06:39:00,running,,,,,,,48,true
83840,3433,2024-05-18T06:39:15,running,,,,,,,117,true
83842,3433,2024-05-18T06:39:30,running,,,,,,,53,true
83844,3433,2024-05-18T06:39:46,running,,,,,,,41,true
83846,3433,2024-05-18T06:40:01,running,,,,,,,40,true
83848,3433,2024-05-18T06:40:16,running,,,,,,,52,true
83850,3433,2024-05-18T06:40:31,running,,,,,,,48,true
83852,3433,2024-05-18T06:40:47,running,,,,,,,54,true
83854,3433,2024-05-18T06:41:02,running,,,,,,,43,true
83856,3433,2024-05-18T06:41:17,running,,,,,,,49,true
83858,3433,2024-05-18T06:41:33,running,,,,,,,42,true
83860,3433,2024-05-18T06:41:48,running,,,,,,,55,true
83862,3433,2024-05-18T06:42:03,running,,,,,,,46,true
83864,3433,2024-05-18T06:42:18,running,,,,,,,51,true
83866,3433,2024-05-18T06:42:34,running,,,,,,,45,true
83868,3433,2024-05-18T06:42:49,running,,,,,,,40,true
83870,3433,2024-05-18T06:43:04,running,,,,,,,46,true
83872,3433,2024-05-18T06:43:19,running,,,,,,,46,true
83874,3433,2024-05-18T06:43:35,running,,,,,,,47,true
83875,3433,2024-05-18T06:43:50,running,,,,,,,44,true
83877,3433,2024-05-18T06:44:05,running,,,,,,,44,true
83879,3433,2024-05-18T06:44:21,running,,,,,,,49,true
83881,3433,2024-05-18T06:44:36,running,,,,,,,47,true
83883,3433,2024-05-18T06:44:51,running,,,,,,,43,true
83885,3433,2024-05-18T06:45:06,running,,,,,,,58,true
83887,3433,2024-05-18T06:45:22,running,,,,,,,46,true
83889,3433,2024-05-18T06:45:37,running,,,,,,,42,true
83891,3433,2024-05-18T06:45:52,running,,,,,,,57,true
83893,3433,2024-05-18T06:46:08,running,,,,,,,41,true
83895,3433,2024-05-18T06:46:23,running,,,,,,,45,true
83897,3433,2024-05-18T06:46:38,running,,,,,,,151,true
83899,3433,2024-05-18T06:46:53,running,,,,,,,44,true
83901,3433,2024-05-18T06:47:09,running,,,,,,,230,true
83903,3433,2024-05-18T06:47:24,running,,,,,,,64,true
83905,3433,2024-05-18T06:47:39,running,,,,,,,148,true
83907,3433,2024-05-18T06:47:54,running,,,,,,,48,true
83909,3433,2024-05-18T06:48:10,running,,,,,,,38,true
83911,3433,2024-05-18T06:48:25,running,,,,,,,53,true
83913,3433,2024-05-18T06:48:40,running,,,,,,,42,true
83915,3433,2024-05-18T06:48:56,running,,,,,,,40,true
83917,3433,2024-05-18T06:49:11,running,,,,,,,43,true
83919,3433,2024-05-18T06:49:26,running,,,,,,,52,true
83921,3433,2024-05-18T06:49:41,running,,,,,,,54,true
83923,3433,2024-05-18T06:49:57,running,,,,,,,54,true
83925,3433,2024-05-18T06:50:12,running,,,,,,,46,true
83927,3433,2024-05-18T06:50:27,running,,,,,,,47,true
83929,3433,2024-05-18T06:50:43,running,,,,,,,39,true
83931,3433,2024-05-18T06:50:58,running,,,,,,,50,true
83933,3433,2024-05-18T06:51:13,running,,,,,,,43,true
83935,3433,2024-05-18T06:51:28,running,,,,,,,55,true
